photon_energy,axion_mass,flux
1.935135135135134909e+00,2.000000000000000000e+00,0.000000000000000000e+00
1.954054054054053857e+00,2.000000000000000000e+00,0.000000000000000000e+00
1.972972972972972805e+00,2.000000000000000000e+00,0.000000000000000000e+00
1.991891891891891975e+00,2.000000000000000000e+00,0.000000000000000000e+00
2.010810810810810256e+00,2.000000000000000000e+00,7.126016973953348300e-03
2.029729729729729204e+00,2.000000000000000000e+00,3.824286115337183906e-02
2.048648648648648152e+00,2.000000000000000000e+00,8.183215227929924174e-02
2.067567567567567099e+00,2.000000000000000000e+00,1.339472207231999223e-01
2.086486486486486491e+00,2.000000000000000000e+00,1.925417959969823456e-01
2.105405405405405439e+00,2.000000000000000000e+00,2.562739372211980671e-01
2.124324324324323943e+00,2.000000000000000000e+00,3.241669577280515413e-01
2.143243243243242890e+00,2.000000000000000000e+00,3.954661285803444670e-01
2.162162162162161838e+00,2.000000000000000000e+00,4.695651876057850838e-01
2.181081081081080786e+00,2.000000000000000000e+00,5.459638330189956479e-01
2.199999999999999734e+00,2.000000000000000000e+00,6.242410049474658162e-01
2.218918918918918681e+00,2.000000000000000000e+00,7.040370277911335295e-01
2.237837837837837629e+00,2.000000000000000000e+00,7.850410973099778422e-01
2.256756756756756577e+00,2.000000000000000000e+00,8.669821775081186788e-01
2.275675675675675524e+00,2.000000000000000000e+00,9.496221729728524519e-01
2.294594594594594028e+00,2.000000000000000000e+00,1.032750676841587945e+00
2.313513513513512976e+00,2.000000000000000000e+00,1.116180844055987276e+00
2.332432432432431924e+00,2.000000000000000000e+00,1.199746089652377723e+00
2.351351351351350871e+00,2.000000000000000000e+00,1.283297405757892973e+00
2.370270270270269819e+00,2.000000000000000000e+00,1.366701151747501619e+00
2.389189189189188767e+00,2.000000000000000000e+00,1.449837212525320940e+00
2.408108108108107714e+00,2.000000000000000000e+00,1.532597447587573436e+00
2.427027027027026662e+00,2.000000000000000000e+00,1.614884372891099762e+00
2.445945945945945166e+00,2.000000000000000000e+00,1.696610031369720994e+00
2.464864864864864558e+00,2.000000000000000000e+00,1.777695017979483261e+00
2.483783783783783505e+00,2.000000000000000000e+00,1.858067632566771765e+00
2.502702702702702453e+00,2.000000000000000000e+00,1.937663139408303481e+00
2.521621621621621401e+00,2.000000000000000000e+00,2.016423116490899226e+00
2.540540540540540349e+00,2.000000000000000000e+00,2.094294880842643813e+00
2.559459459459459296e+00,2.000000000000000000e+00,2.171230978749642215e+00
2.578378378378378244e+00,2.000000000000000000e+00,2.247188731674265583e+00
2.597297297297297192e+00,2.000000000000000000e+00,2.322129830262566141e+00
2.616216216216215695e+00,2.000000000000000000e+00,2.396019970087352569e+00
2.635135135135134643e+00,2.000000000000000000e+00,2.468828523788008766e+00
2.654054054054053591e+00,2.000000000000000000e+00,2.540528245094294757e+00
2.672972972972972538e+00,2.000000000000000000e+00,2.611095000897426743e+00
2.691891891891891486e+00,2.000000000000000000e+00,2.680507528089246083e+00
2.710810810810810434e+00,2.000000000000000000e+00,2.748747212353042091e+00
2.729729729729729382e+00,2.000000000000000000e+00,2.815797886475730039e+00
2.748648648648648329e+00,2.000000000000000000e+00,2.881645646075091438e+00
2.767567567567566833e+00,2.000000000000000000e+00,2.946278680909301340e+00
2.786486486486485781e+00,2.000000000000000000e+00,3.009687120167664265e+00
2.805405405405404728e+00,2.000000000000000000e+00,3.071862890338996621e+00
2.824324324324323676e+00,2.000000000000000000e+00,3.132799584422913508e+00
2.843243243243242624e+00,2.000000000000000000e+00,3.192492341394463473e+00
2.862162162162162016e+00,2.000000000000000000e+00,3.250937734957535685e+00
2.881081081081080963e+00,2.000000000000000000e+00,3.308133670730951437e+00
2.899999999999999911e+00,2.000000000000000000e+00,3.364079291104986158e+00
2.918918918918918859e+00,2.000000000000000000e+00,3.418774887088286363e+00
2.937837837837837363e+00,2.000000000000000000e+00,3.472221816536744665e+00
2.956756756756756310e+00,2.000000000000000000e+00,3.524422428218664471e+00
2.975675675675675258e+00,2.000000000000000000e+00,3.575379991226053100e+00
2.994594594594594206e+00,2.000000000000000000e+00,3.625098629290371743e+00
3.013513513513513153e+00,2.000000000000000000e+00,3.673583259604474627e+00
3.032432432432432101e+00,2.000000000000000000e+00,3.720839535790411823e+00
3.051351351351351049e+00,2.000000000000000000e+00,3.766873794686927290e+00
3.070270270270269997e+00,2.000000000000000000e+00,3.811693006660637373e+00
3.089189189189188500e+00,2.000000000000000000e+00,3.855304729171803668e+00
3.108108108108107448e+00,2.000000000000000000e+00,3.897717063349940059e+00
3.127027027027026396e+00,2.000000000000000000e+00,3.938938613355844165e+00
3.145945945945945343e+00,2.000000000000000000e+00,3.978978448326382367e+00
3.164864864864864291e+00,2.000000000000000000e+00,4.017846066715463849e+00
3.183783783783783239e+00,2.000000000000000000e+00,4.055551362860733811e+00
3.202702702702702187e+00,2.000000000000000000e+00,4.092104595619494134e+00
3.221621621621621134e+00,2.000000000000000000e+00,4.127516358930142459e+00
3.240540540540540082e+00,2.000000000000000000e+00,4.161797554167405266e+00
3.259459459459459030e+00,2.000000000000000000e+00,4.194959364169663196e+00
3.278378378378377977e+00,2.000000000000000000e+00,4.227013228826749902e+00
3.297297297297296925e+00,2.000000000000000000e+00,4.257970822124894639e+00
3.316216216216215873e+00,2.000000000000000000e+00,4.287844030553713104e+00
3.335135135135134821e+00,2.000000000000000000e+00,4.316644932787177424e+00
3.354054054054053768e+00,2.000000000000000000e+00,4.344385780557211696e+00
3.372972972972972716e+00,2.000000000000000000e+00,4.371078980644507617e+00
3.391891891891891664e+00,2.000000000000000000e+00,4.396737077916762715e+00
3.410810810810810167e+00,2.000000000000000000e+00,4.421372739349458847e+00
3.429729729729729115e+00,2.000000000000000000e+00,4.444998738969167640e+00
3.448648648648648063e+00,2.000000000000000000e+00,4.467627943663301515e+00
3.467567567567567011e+00,2.000000000000000000e+00,4.489273299804461992e+00
3.486486486486485958e+00,2.000000000000000000e+00,4.509947820640935134e+00
3.505405405405404906e+00,2.000000000000000000e+00,4.529664574408221789e+00
3.524324324324323854e+00,2.000000000000000000e+00,4.548436673119676144e+00
3.543243243243242802e+00,2.000000000000000000e+00,4.566277261996869008e+00
3.562162162162161749e+00,2.000000000000000000e+00,4.583199509503284474e+00
3.581081081081080253e+00,2.000000000000000000e+00,4.599216597946942819e+00
3.599999999999999201e+00,2.000000000000000000e+00,4.614341714620097790e+00
3.618918918918918148e+00,2.000000000000000000e+00,4.628588043445981626e+00
3.637837837837837540e+00,2.000000000000000000e+00,4.641968757104678822e+00
3.656756756756756488e+00,2.000000000000000000e+00,4.654497009611794134e+00
3.675675675675675436e+00,2.000000000000000000e+00,4.666185929325308734e+00
3.694594594594594383e+00,2.000000000000000000e+00,4.677048612357566526e+00
3.713513513513513331e+00,2.000000000000000000e+00,4.687098116370692402e+00
3.732432432432432279e+00,2.000000000000000000e+00,4.696347454735065874e+00
3.751351351351350782e+00,2.000000000000000000e+00,4.704809591031716920e+00
3.770270270270269730e+00,2.000000000000000000e+00,4.712497433880648678e+00
3.789189189189188678e+00,2.000000000000000000e+00,4.719423832078168068e+00
3.808108108108107626e+00,2.000000000000000000e+00,4.725601570027181175e+00
3.827027027027026573e+00,2.000000000000000000e+00,4.731043363445567529e+00
3.845945945945945521e+00,2.000000000000000000e+00,4.735761855338354032e+00
3.864864864864864469e+00,2.000000000000000000e+00,4.739769612220377404e+00
3.883783783783783417e+00,2.000000000000000000e+00,4.743079120576792818e+00
3.902702702702701920e+00,2.000000000000000000e+00,4.745702783549617720e+00
3.921621621621621312e+00,2.000000000000000000e+00,4.747652917838884434e+00
3.940540540540540260e+00,2.000000000000000000e+00,4.748941750808024942e+00
3.959459459459459207e+00,2.000000000000000000e+00,4.749581417783165449e+00
3.978378378378378155e+00,2.000000000000000000e+00,4.749583959537027056e+00
3.997297297297297103e+00,2.000000000000000000e+00,4.748961319948352688e+00
4.016216216216216495e+00,2.000000000000000000e+00,4.747725343828317790e+00
4.035135135135135442e+00,2.000000000000000000e+00,4.745887774905858336e+00
4.054054054054054390e+00,2.000000000000000000e+00,4.743460253964315143e+00
4.072972972972973338e+00,2.000000000000000000e+00,4.740454317122038574e+00
4.091891891891892286e+00,2.000000000000000000e+00,4.736881394250134214e+00
4.110810810810811233e+00,2.000000000000000000e+00,4.732752807520806293e+00
4.129729729729730181e+00,2.000000000000000000e+00,4.728079770080014121e+00
4.148648648648648241e+00,2.000000000000000000e+00,4.722873384838642608e+00
4.167567567567567188e+00,2.000000000000000000e+00,4.717144643376522062e+00
4.186486486486486136e+00,2.000000000000000000e+00,4.710904424953949565e+00
4.205405405405405084e+00,2.000000000000000000e+00,4.704163495625689251e+00
4.224324324324324031e+00,2.000000000000000000e+00,4.696932507452567407e+00
4.243243243243242979e+00,2.000000000000000000e+00,4.689221997806135356e+00
4.262162162162161927e+00,2.000000000000000000e+00,4.681042388761936124e+00
4.281081081081080875e+00,2.000000000000000000e+00,4.672403986577252866e+00
4.299999999999999822e+00,2.000000000000000000e+00,4.663316981249419513e+00
4.318918918918918770e+00,2.000000000000000000e+00,4.653791446150763456e+00
4.337837837837837718e+00,2.000000000000000000e+00,4.643837337736701265e+00
4.356756756756756666e+00,2.000000000000000000e+00,4.633464495323450727e+00
4.375675675675675613e+00,2.000000000000000000e+00,4.622682640932128884e+00
4.394594594594594561e+00,2.000000000000000000e+00,4.611501379196043970e+00
4.413513513513513509e+00,2.000000000000000000e+00,4.599930197328193415e+00
4.432432432432432456e+00,2.000000000000000000e+00,4.587978465146107965e+00
4.451351351351351404e+00,2.000000000000000000e+00,4.575655435151326778e+00
4.470270270270269464e+00,2.000000000000000000e+00,4.562970242660788323e+00
4.489189189189188411e+00,2.000000000000000000e+00,4.549931905987764758e+00
4.508108108108107359e+00,2.000000000000000000e+00,4.536549326669834237e+00
4.527027027027026307e+00,2.000000000000000000e+00,4.522831289741641392e+00
4.545945945945945255e+00,2.000000000000000000e+00,4.508786464050247744e+00
4.564864864864864202e+00,2.000000000000000000e+00,4.494423402610990159e+00
4.583783783783783150e+00,2.000000000000000000e+00,4.479750543001785879e+00
4.602702702702702098e+00,2.000000000000000000e+00,4.464776207793992313e+00
4.621621621621621934e+00,2.000000000000000000e+00,4.449508605017977736e+00
4.640540540540540881e+00,2.000000000000000000e+00,4.433955828661632736e+00
4.659459459459459829e+00,2.000000000000000000e+00,4.418125859200090488e+00
4.678378378378378777e+00,2.000000000000000000e+00,4.402026564155066879e+00
4.697297297297297725e+00,2.000000000000000000e+00,4.385665698682304381e+00
4.716216216216216672e+00,2.000000000000000000e+00,4.369050906185466765e+00
4.735135135135135620e+00,2.000000000000000000e+00,4.352189718955280284e+00
4.754054054054054568e+00,2.000000000000000000e+00,4.335089558832328827e+00
4.772972972972973515e+00,2.000000000000000000e+00,4.317757737892340408e+00
4.791891891891891575e+00,2.000000000000000000e+00,4.300201459152587447e+00
4.810810810810810523e+00,2.000000000000000000e+00,4.282427817298292361e+00
4.829729729729729470e+00,2.000000000000000000e+00,4.264443799427746207e+00
4.848648648648648418e+00,2.000000000000000000e+00,4.246256285815143805e+00
4.867567567567567366e+00,2.000000000000000000e+00,4.227872050689989614e+00
4.886486486486486314e+00,2.000000000000000000e+00,4.209297763032028961e+00
4.905405405405405261e+00,2.000000000000000000e+00,4.190539987380776488e+00
4.924324324324324209e+00,2.000000000000000000e+00,4.171605184658628396e+00
4.943243243243243157e+00,2.000000000000000000e+00,4.152499713006681858e+00
4.962162162162162105e+00,2.000000000000000000e+00,4.133229828632363656e+00
4.981081081081081052e+00,2.000000000000000000e+00,4.113801686668033142e+00
5.000000000000000000e+00,2.000000000000000000e+00,4.094221342039731759e+00
5.018918918918918948e+00,2.000000000000000000e+00,4.074494750345332150e+00
5.037837837837837895e+00,2.000000000000000000e+00,4.054627768741304372e+00
5.056756756756756843e+00,2.000000000000000000e+00,4.034626156837402000e+00
5.075675675675675791e+00,2.000000000000000000e+00,4.014495577598578890e+00
5.094594594594594739e+00,2.000000000000000000e+00,3.994241598253444714e+00
5.113513513513512798e+00,2.000000000000000000e+00,3.973869691208657517e+00
5.132432432432431746e+00,2.000000000000000000e+00,3.953385234968626261e+00
5.151351351351350694e+00,2.000000000000000000e+00,3.932793515059931799e+00
5.170270270270269641e+00,2.000000000000000000e+00,3.912099724959891667e+00
5.189189189189188589e+00,2.000000000000000000e+00,3.891308967028768162e+00
5.208108108108107537e+00,2.000000000000000000e+00,3.870426253445036657e+00
5.227027027027026485e+00,2.000000000000000000e+00,3.849456507143273587e+00
5.245945945945945432e+00,2.000000000000000000e+00,3.828404562754139651e+00
5.264864864864864380e+00,2.000000000000000000e+00,3.807275167546014583e+00
5.283783783783783328e+00,2.000000000000000000e+00,3.786072982367858941e+00
5.302702702702702275e+00,2.000000000000000000e+00,3.764802582592837510e+00
5.321621621621621223e+00,2.000000000000000000e+00,3.743468459062333498e+00
5.340540540540540171e+00,2.000000000000000000e+00,3.722075019029938314e+00
5.359459459459459119e+00,2.000000000000000000e+00,3.700626587105065202e+00
5.378378378378378066e+00,2.000000000000000000e+00,3.679127406195798144e+00
5.397297297297297902e+00,2.000000000000000000e+00,3.657581638450656314e+00
5.416216216216216850e+00,2.000000000000000000e+00,3.635993366198940979e+00
5.435135135135134909e+00,2.000000000000000000e+00,3.614366592889319385e+00
5.454054054054053857e+00,2.000000000000000000e+00,3.592705244026395572e+00
5.472972972972972805e+00,2.000000000000000000e+00,3.571013168104922642e+00
5.491891891891891753e+00,2.000000000000000000e+00,3.549294137541408212e+00
5.510810810810810700e+00,2.000000000000000000e+00,3.527551849602859502e+00
5.529729729729729648e+00,2.000000000000000000e+00,3.505789927332375377e+00
5.548648648648648596e+00,2.000000000000000000e+00,3.484011920471367318e+00
5.567567567567567544e+00,2.000000000000000000e+00,3.462221306378188146e+00
5.586486486486486491e+00,2.000000000000000000e+00,3.440421490942915383e+00
5.605405405405405439e+00,2.000000000000000000e+00,3.418615809498113389e+00
5.624324324324324387e+00,2.000000000000000000e+00,3.396807527725317133e+00
5.643243243243243334e+00,2.000000000000000000e+00,3.374999842557138141e+00
5.662162162162162282e+00,2.000000000000000000e+00,3.353195883074690187e+00
5.681081081081081230e+00,2.000000000000000000e+00,3.331398711400277435e+00
5.700000000000000178e+00,2.000000000000000000e+00,3.309611323585076370e+00
5.718918918918919125e+00,2.000000000000000000e+00,3.287836650491748003e+00
5.737837837837838073e+00,2.000000000000000000e+00,3.266077558671739212e+00
5.756756756756756133e+00,2.000000000000000000e+00,3.244336851237211050e+00
5.775675675675675080e+00,2.000000000000000000e+00,3.222617268727389739e+00
5.794594594594594028e+00,2.000000000000000000e+00,3.200921489969297262e+00
5.813513513513512976e+00,2.000000000000000000e+00,3.179252132932622654e+00
5.832432432432431924e+00,2.000000000000000000e+00,3.157611755578743740e+00
5.851351351351350871e+00,2.000000000000000000e+00,3.136002856703715924e+00
5.870270270270269819e+00,2.000000000000000000e+00,3.114427876775123671e+00
5.889189189189188767e+00,2.000000000000000000e+00,3.092889198762768022e+00
5.908108108108107714e+00,2.000000000000000000e+00,3.071389148963006299e+00
5.927027027027026662e+00,2.000000000000000000e+00,3.049929997816749783e+00
5.945945945945945610e+00,2.000000000000000000e+00,3.028513960720955467e+00
5.964864864864864558e+00,2.000000000000000000e+00,3.007143198833626574e+00
5.983783783783783505e+00,2.000000000000000000e+00,2.985819819872184588e+00
6.002702702702702453e+00,2.000000000000000000e+00,2.964545878905171516e+00
6.021621621621621401e+00,2.000000000000000000e+00,2.943323379137242402e+00
6.040540540540540349e+00,2.000000000000000000e+00,2.922154272687371712e+00
6.059459459459459296e+00,2.000000000000000000e+00,2.901040461360230971e+00
6.078378378378377356e+00,2.000000000000000000e+00,2.879983797410686552e+00
6.097297297297296303e+00,2.000000000000000000e+00,2.858986084301408770e+00
6.116216216216215251e+00,2.000000000000000000e+00,2.838049077453491886e+00
6.135135135135134199e+00,2.000000000000000000e+00,2.817174484990124128e+00
6.154054054054053147e+00,2.000000000000000000e+00,2.796363968473225103e+00
6.172972972972972983e+00,2.000000000000000000e+00,2.775619143633045738e+00
6.191891891891891930e+00,2.000000000000000000e+00,2.754941581090716074e+00
6.210810810810810878e+00,2.000000000000000000e+00,2.734332807073700522e+00
6.229729729729729826e+00,2.000000000000000000e+00,2.713794304124170331e+00
6.248648648648648773e+00,2.000000000000000000e+00,2.693327511800244434e+00
6.267567567567567721e+00,2.000000000000000000e+00,2.672933827370140403e+00
6.286486486486486669e+00,2.000000000000000000e+00,2.652614606499178684e+00
6.305405405405405617e+00,2.000000000000000000e+00,2.632371163929667190e+00
6.324324324324324564e+00,2.000000000000000000e+00,2.612204774153650710e+00
6.343243243243243512e+00,2.000000000000000000e+00,2.592116672078530915e+00
6.362162162162162460e+00,2.000000000000000000e+00,2.572108053685574269e+00
6.381081081081081408e+00,2.000000000000000000e+00,2.552180076681269671e+00
6.399999999999999467e+00,2.000000000000000000e+00,2.532333861141618847e+00
6.418918918918918415e+00,2.000000000000000000e+00,2.512570490149278690e+00
6.437837837837837363e+00,2.000000000000000000e+00,2.492891010423663900e+00
6.456756756756756310e+00,2.000000000000000000e+00,2.473296432943936196e+00
6.475675675675675258e+00,2.000000000000000000e+00,2.453787733564969376e+00
6.494594594594594206e+00,2.000000000000000000e+00,2.434365853626261789e+00
6.513513513513513153e+00,2.000000000000000000e+00,2.415031700553832206e+00
6.532432432432432101e+00,2.000000000000000000e+00,2.395786148455138154e+00
6.551351351351351049e+00,2.000000000000000000e+00,2.376630038707004289e+00
6.570270270270269997e+00,2.000000000000000000e+00,2.357564180536624310e+00
6.589189189189188944e+00,2.000000000000000000e+00,2.338589351595635968e+00
6.608108108108107892e+00,2.000000000000000000e+00,2.319706298527315358e+00
6.627027027027026840e+00,2.000000000000000000e+00,2.300915737526915805e+00
6.645945945945945788e+00,2.000000000000000000e+00,2.282218354895163781e+00
6.664864864864864735e+00,2.000000000000000000e+00,2.263614807584995781e+00
6.683783783783783683e+00,2.000000000000000000e+00,2.245105723741495307e+00
6.702702702702702631e+00,2.000000000000000000e+00,2.226691703235141873e+00
6.721621621621620690e+00,2.000000000000000000e+00,2.208373318188352918e+00
6.740540540540539638e+00,2.000000000000000000e+00,2.190151113495379942e+00
6.759459459459458586e+00,2.000000000000000000e+00,2.172025607335601460e+00
6.778378378378377533e+00,2.000000000000000000e+00,2.153997291680230131e+00
6.797297297297296481e+00,2.000000000000000000e+00,2.136066632792505082e+00
6.816216216216215429e+00,2.000000000000000000e+00,2.118234071721378786e+00
6.835135135135134377e+00,2.000000000000000000e+00,2.100500024788769071e+00
6.854054054054053324e+00,2.000000000000000000e+00,2.082864884070399825e+00
6.872972972972972272e+00,2.000000000000000000e+00,2.065329017870276118e+00
6.891891891891891220e+00,2.000000000000000000e+00,2.047892771188861705e+00
6.910810810810810167e+00,2.000000000000000000e+00,2.030556466184950004e+00
6.929729729729729115e+00,2.000000000000000000e+00,2.013320402631353367e+00
6.948648648648648951e+00,2.000000000000000000e+00,1.996184858364377757e+00
6.967567567567567899e+00,2.000000000000000000e+00,1.979150089727174322e+00
6.986486486486486847e+00,2.000000000000000000e+00,1.962216332007016728e+00
7.005405405405405794e+00,2.000000000000000000e+00,1.945383799866529984e+00
7.024324324324324742e+00,2.000000000000000000e+00,1.928652687768926288e+00
7.043243243243242802e+00,2.000000000000000000e+00,1.912023170397315841e+00
7.062162162162161749e+00,2.000000000000000000e+00,1.895495403068110596e+00
7.081081081081080697e+00,2.000000000000000000e+00,1.879069522138597792e+00
7.099999999999999645e+00,2.000000000000000000e+00,1.862745645408712347e+00
7.118918918918918592e+00,2.000000000000000000e+00,1.846523872517078058e+00
7.137837837837837540e+00,2.000000000000000000e+00,1.830404285331342917e+00
7.156756756756756488e+00,2.000000000000000000e+00,1.814386948332892269e+00
7.175675675675675436e+00,2.000000000000000000e+00,1.798471908995954882e+00
7.194594594594594383e+00,2.000000000000000000e+00,1.782659198161179681e+00
7.213513513513513331e+00,2.000000000000000000e+00,1.766948830403727522e+00
7.232432432432432279e+00,2.000000000000000000e+00,1.751340804395912443e+00
7.251351351351351227e+00,2.000000000000000000e+00,1.735835103264483870e+00
7.270270270270270174e+00,2.000000000000000000e+00,1.720431694942545109e+00
7.289189189189189122e+00,2.000000000000000000e+00,1.705130532516218489e+00
7.308108108108108070e+00,2.000000000000000000e+00,1.689931554566064698e+00
7.327027027027027017e+00,2.000000000000000000e+00,1.674834685503333143e+00
7.345945945945945965e+00,2.000000000000000000e+00,1.659839835901076199e+00
7.364864864864864913e+00,2.000000000000000000e+00,1.644946902820209278e+00
7.383783783783782972e+00,2.000000000000000000e+00,1.630155770130527815e+00
7.402702702702701920e+00,2.000000000000000000e+00,1.615466308826766673e+00
7.421621621621620868e+00,2.000000000000000000e+00,1.600878377339743253e+00
7.440540540540539816e+00,2.000000000000000000e+00,1.586391821842624061e+00
7.459459459459458763e+00,2.000000000000000000e+00,1.572006476552392007e+00
7.478378378378377711e+00,2.000000000000000000e+00,1.557722164026531741e+00
7.497297297297296659e+00,2.000000000000000000e+00,1.543538695455021426e+00
7.516216216216215606e+00,2.000000000000000000e+00,1.529455870947657115e+00
7.535135135135134554e+00,2.000000000000000000e+00,1.515473479816765279e+00
7.554054054054053502e+00,2.000000000000000000e+00,1.501591300855362077e+00
7.572972972972972450e+00,2.000000000000000000e+00,1.487809102610809786e+00
7.591891891891891397e+00,2.000000000000000000e+00,1.474126643654003477e+00
7.610810810810810345e+00,2.000000000000000000e+00,1.460543672844173635e+00
7.629729729729729293e+00,2.000000000000000000e+00,1.447059929589310512e+00
7.648648648648648241e+00,2.000000000000000000e+00,1.433675144102304788e+00
7.667567567567567188e+00,2.000000000000000000e+00,1.420389037652818320e+00
7.686486486486486136e+00,2.000000000000000000e+00,1.407201322814960909e+00
7.705405405405404196e+00,2.000000000000000000e+00,1.394111703710805283e+00
7.724324324324324031e+00,2.000000000000000000e+00,1.381119876249796263e+00
7.743243243243242979e+00,2.000000000000000000e+00,1.368225528364110044e+00
7.762162162162161927e+00,2.000000000000000000e+00,1.355428340240000251e+00
7.781081081081080875e+00,2.000000000000000000e+00,1.342727984545175168e+00
7.799999999999999822e+00,2.000000000000000000e+00,1.330124126652292738e+00
7.818918918918917882e+00,2.000000000000000000e+00,1.317616424858555124e+00
7.837837837837837718e+00,2.000000000000000000e+00,1.305204530601515645e+00
7.856756756756755777e+00,2.000000000000000000e+00,1.292888088671112490e+00
7.875675675675675613e+00,2.000000000000000000e+00,1.280666737417965440e+00
7.894594594594593673e+00,2.000000000000000000e+00,1.268540108958024604e+00
7.913513513513511732e+00,2.000000000000000000e+00,1.256507829373572749e+00
7.932432432432431568e+00,2.000000000000000000e+00,1.244569518910647599e+00
7.951351351351349628e+00,2.000000000000000000e+00,1.232724792172944950e+00
7.970270270270269464e+00,2.000000000000000000e+00,1.220973258312210818e+00
7.989189189189187523e+00,2.000000000000000000e+00,1.209314521215204996e+00
8.008108108108107359e+00,2.000000000000000000e+00,1.197748179687259773e+00
8.027027027027024531e+00,2.000000000000000000e+00,1.186273827632481792e+00
8.045945945945945255e+00,2.000000000000000000e+00,1.174891054230644327e+00
8.064864864864862426e+00,2.000000000000000000e+00,1.163599444110821279e+00
8.083783783783783150e+00,2.000000000000000000e+00,1.152398577521781098e+00
8.102702702702702098e+00,2.000000000000000000e+00,1.141288030499223005e+00
8.121621621621621046e+00,2.000000000000000000e+00,1.130267375029851085e+00
8.140540540540539993e+00,2.000000000000000000e+00,1.119336179212381488e+00
8.159459459459458941e+00,2.000000000000000000e+00,1.108494007415471883e+00
8.178378378378377889e+00,2.000000000000000000e+00,1.097740420432659958e+00
8.197297297297295060e+00,2.000000000000000000e+00,1.087074975634321428e+00
8.216216216216215784e+00,2.000000000000000000e+00,1.076497227116703037e+00
8.235135135135132955e+00,2.000000000000000000e+00,1.066006725848078318e+00
8.254054054054053680e+00,2.000000000000000000e+00,1.055603019812034304e+00
8.272972972972970851e+00,2.000000000000000000e+00,1.045285654147980470e+00
8.291891891891891575e+00,2.000000000000000000e+00,1.035054171288862568e+00
8.310810810810808746e+00,2.000000000000000000e+00,1.024908111096174190e+00
8.329729729729729470e+00,2.000000000000000000e+00,1.014847010992254051e+00
8.348648648648646642e+00,2.000000000000000000e+00,1.004870406089960255e+00
8.367567567567567366e+00,2.000000000000000000e+00,9.949778293197071299e-01
8.386486486486484537e+00,2.000000000000000000e+00,9.851688115539470880e-01
8.405405405405405261e+00,2.000000000000000000e+00,9.754428817291020959e-01
8.424324324324322433e+00,2.000000000000000000e+00,9.657995669650061288e-01
8.443243243243243157e+00,2.000000000000000000e+00,9.562383926818754931e-01
8.462162162162160328e+00,2.000000000000000000e+00,9.467588827148598618e-01
8.481081081081081052e+00,2.000000000000000000e+00,9.373605594261948948e-01
8.499999999999998224e+00,2.000000000000000000e+00,9.280429438150108457e-01
8.518918918918917171e+00,2.000000000000000000e+00,9.188055556248051481e-01
8.537837837837836119e+00,2.000000000000000000e+00,9.096479134486464835e-01
8.556756756756755067e+00,2.000000000000000000e+00,9.005695348321194338e-01
8.575675675675674015e+00,2.000000000000000000e+00,8.915699363740485772e-01
8.594594594594592962e+00,2.000000000000000000e+00,8.826486338250548735e-01
8.613513513513511910e+00,2.000000000000000000e+00,8.738051421839423405e-01
8.632432432432430858e+00,2.000000000000000000e+00,8.650389757919867417e-01
8.651351351351349805e+00,2.000000000000000000e+00,8.563496484251290619e-01
8.670270270270268753e+00,2.000000000000000000e+00,8.477366733841245061e-01
8.689189189189187701e+00,2.000000000000000000e+00,8.391995635826644540e-01
8.708108108108106649e+00,2.000000000000000000e+00,8.307378316335203294e-01
8.727027027027025596e+00,2.000000000000000000e+00,8.223509899327202666e-01
8.745945945945944544e+00,2.000000000000000000e+00,8.140385507418094191e-01
8.764864864864863492e+00,2.000000000000000000e+00,8.058000262682104564e-01
8.783783783783782440e+00,2.000000000000000000e+00,7.976349287437172197e-01
8.802702702702701387e+00,2.000000000000000000e+00,7.895427705011571762e-01
8.821621621621620335e+00,2.000000000000000000e+00,7.815230640492462078e-01
8.840540540540537506e+00,2.000000000000000000e+00,7.735753221456671547e-01
8.859459459459458230e+00,2.000000000000000000e+00,7.656990578683973148e-01
8.878378378378377178e+00,2.000000000000000000e+00,7.578937846853244231e-01
8.897297297297296126e+00,2.000000000000000000e+00,7.501590165221617701e-01
8.916216216216215074e+00,2.000000000000000000e+00,7.424942678287057563e-01
8.935135135135134021e+00,2.000000000000000000e+00,7.348990536434550913e-01
8.954054054054052969e+00,2.000000000000000000e+00,7.273728896566244995e-01
8.972972972972971917e+00,2.000000000000000000e+00,7.199152922715644776e-01
8.991891891891890864e+00,2.000000000000000000e+00,7.125257786646449487e-01
9.010810810810809812e+00,2.000000000000000000e+00,7.052038668435888225e-01
9.029729729729728760e+00,2.000000000000000000e+00,6.979490757043148585e-01
9.048648648648647708e+00,2.000000000000000000e+00,6.907609250862928318e-01
9.067567567567566655e+00,2.000000000000000000e+00,6.836389358264562954e-01
9.086486486486485603e+00,2.000000000000000000e+00,6.765826298116716098e-01
9.105405405405404551e+00,2.000000000000000000e+00,6.695915300298191930e-01
9.124324324324323499e+00,2.000000000000000000e+00,6.626651606194797761e-01
9.143243243243242446e+00,2.000000000000000000e+00,6.558030469182745126e-01
9.162162162162159618e+00,2.000000000000000000e+00,6.490047155098670473e-01
9.181081081081080342e+00,2.000000000000000000e+00,6.422696942696588529e-01
9.199999999999997513e+00,2.000000000000000000e+00,6.355975124091979289e-01
9.218918918918918237e+00,2.000000000000000000e+00,6.289877005193201809e-01
9.237837837837835409e+00,2.000000000000000000e+00,6.224397906120539004e-01
9.256756756756756133e+00,2.000000000000000000e+00,6.159533161612996688e-01
